X,Y,FID,INDEX_NO,REGION_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,LAT_DEG,LAT_MIN,LAT_HEMI,LONG_DEG,LONG_MIN,LONG_HEMI,PUB,CHART,HARBORSIZE,HARBORTYPE,SHELTER,ENTRY_TIDE,ENTRYSWELL,ENTRY_ICE,ENTRYOTHER,OVERHD_LIM,CHAN_DEPTH,ANCH_DEPTH,CARGODEPTH,OIL_DEPTH,TIDE_RANGE,MAX_VESSEL,HOLDGROUND,TURN_BASIN,PORTOFENTR,US_REP,ETAMESSAGE,PILOT_REQD,PILOTAVAIL,LOC_ASSIST,PILOTADVSD,TUGSALVAGE,TUG_ASSIST,PRATIQUE,SSCC_CERT,QUAR_OTHER,COMM_PHONE,COMM_FAX,COMM_RADIO,COMM_VHF,COMM_AIR,COMM_RAIL,CARGOWHARF,CARGO_ANCH,CARGMDMOOR,CARBCHMOOR,CARICEMOOR,MED_FACIL,GARBAGE,DEGAUSS,DRTYBALLST,CRANEFIXED,CRANEMOBIL,CRANEFLOAT,LIFT_100_,LIFT50_100,LIFT_25_49,LIFT_0_24,LONGSHORE,ELECTRICAL,SERV_STEAM,NAV_EQUIP,ELECREPAIR,PROVISIONS,WATER,FUEL_OIL,DIESEL,DECKSUPPLY,ENG_SUPPLY,REPAIRCODE,DRYDOCK,RAILWAY
3777441.38758508,4179747.00227817,426,44970,44890,FAMAGUSTA,CY,35.116667,33.933333,35,7,N,33,56,E,132,54464,S,CB,F,Y,Y,N,Y, ,K,E,K, ,0,M,Y, ,Y,N,Y,Y,Y,Y,Y, ,Y,Y,Y, ,Y,Y,Y, ,Y, ,Y,Y, , , ,Y,Y, ,Y,Y,Y,Y, ,Y,Y,Y,Y, , , , ,Y,Y,N,N,Y,Y,C,M,S
15684916.2527722,4429818.38300524,427,61355,61100,ONAHAMA KO,JP,36.933333,140.9,36,56,N,140,54,E,158,97104,S,CB,G,Y,Y,N,Y, ,D,A,J,H,1,L,Y,Y,Y,N,Y,N,Y, ,Y, ,Y,Y, ,Y, , ,Y, , , ,Y, , , , ,Y, , ,Y,Y,Y, , , ,Y,Y,Y,Y, , , , ,Y,N,Y, , ,C, ,M
4942585.39122135,-1362784.14460676,428,47320,47295,MOUTSAMOUDU,KM,-12.15,44.4,12,9,S,44,24,E,171,61311,V,OR,F, , , ,Y, ,K,A,L,J,2,M, , ,Y,N,Y,Y, , , , ,Y, , ,Y,Y, , , ,Y, , ,Y, , , ,Y,Y, ,Y,N,N,N, , , , ,Y, , , , ,Y,Y,N,N, , ,N, , 
3992659.06978541,4150299.8337326,429,45003,45000,TARTUS,SY,34.9,35.866667,34,54,N,35,52,E,132,56048,S,CB,F,N,N,N,Y, ,G,G,H,B,0,M,Y,Y,Y,N,Y,Y, , , , ,Y, , ,Y, , ,Y, , , ,Y,N,N,N,N,Y, , ,N,Y,Y,Y, ,Y,Y,Y,Y, , , , ,N,Y,Y, , , ,C,M,M
5154092.42372857,-1771934.28630655,430,47400,47350,MAHAJANGA,MG,-15.716667,46.3,15,43,S,46,18,E,171,61434,V,CN,F,N,N,N,Y, ,K,M,L,K,4,L,Y,Y,Y,N,Y, ,Y, ,Y, ,Y,Y,Y, , ,Y,Y, ,Y, , ,Y, , , ,Y, , ,N,Y,Y, , , ,Y,Y,Y,Y, , , ,N,Y,N,Y, , ,C, , 
15655231.0552274,4369640.51064983,431,61356,61100,HITACHI,JP,36.5,140.633333,36,30,N,140,38,E,158,97100,V,RB,F, , , ,Y, ,L, ,M,M,1,L,Y, , , ,Y,N,Y, , , ,Y,Y, ,Y, , , ,Y, , , , , , , , , , ,Y,Y,Y, ,Y, ,Y,Y,Y, , , , , ,Y,Y,Y,Y,Y,C, , 
4001935.69401819,4188823.40639841,432,45005,45000,BANIYAS,SY,35.183333,35.95,35,11,N,35,57,E,132,56041,L,CB,F,N,N,N,Y, , ,G, ,F,0,M,Y, ,Y,N,Y,Y,Y,Y,Y, ,Y,Y, , , , ,Y, ,Y, , ,Y,Y, , ,Y, , ,N,Y, , , , , ,Y, ,N,N,N,N,Y,Y,Y,Y, , ,C, , 
2000040.18458581,-3899729.24214017,433,46750,46725,SALDANHA BAY,ZA,-33.033333,17.966667,33,2,S,17,58,E,123,57471/2,M,CB,F,N,Y,N,Y,Y,A,F,B,A,2,L,Y,Y,Y,Y,Y,Y,Y, , ,Y,Y,Y, , ,Y, ,Y,Y, ,Y,Y,Y, , , ,Y,Y, ,N,Y,Y, , , , ,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,C, ,M
2050133.95544279,-4017617.8766537,434,46770,46725,CAPE TOWN,ZA,-33.916667,18.416667,33,55,S,18,25,E,123,57484,L,CB,G,Y,N,N,Y,Y,F,A,H,H,1,L,Y,Y,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,N,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,L,L
15662652.3546136,4291452.01465978,435,61357,61100,KASHIMA KO,JP,35.933333,140.7,35,56,N,140,42,E,158,97108,S,RB,E, , , ,Y,Y,D,B,E,D,0,M,Y, ,Y,N,Y,N,Y,Y, , ,Y,Y, ,Y,N,N,Y,Y,Y,Y,Y,Y, , , ,Y, , ,Y,Y, , , , , , ,Y, , , , , ,Y,Y, , , ,C,S, 
3981527.12070608,4236597.29950394,436,45010,45000,AL LADHIQIYAH,SY,35.533333,35.766667,35,32,N,35,46,E,132,56048,M,CB,F,N,N,N,Y,Y,G,G,H,J,0,M,Y, ,Y,N,Y,Y,Y, , ,N,Y,Y,Y,Y, , ,Y, ,Y,Y,Y,Y, , , ,Y,Y, ,N,Y,Y,Y, ,Y,Y,Y,Y, , , , ,Y,Y,Y,Y,Y,Y,C,L,M
3988948.4200923,4089387.27494218,437,45025,45020,TARABULUS,LB,34.45,35.833333,34,27,N,35,50,E,132,56042,M,CB,G,N,Y,N,Y, ,J,H,E,C,1,M,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y, ,Y,Y,Y,Y, ,Y,Y, ,Y, , ,Y, , ,N, , ,Y, , ,Y,Y,Y, , , , ,Y,Y,Y,Y,Y,Y,B, ,S
3935143.99954222,3961860.21744575,438,45040,45020,SAYDA,LB,33.5,35.35,33,30,N,35,21,E,132,56044,V,OR,F,N,Y,N,Y, ,M,J,K, ,0,L,Y, ,Y,N,Y,Y,Y, , , , ,Y,N, ,Y, ,Y, ,Y,Y,Y,Y, , , ,Y,Y, ,Y,N,N,N,N,N,N, , , , , , , ,Y,Y,Y, , ,C, ,S
15679350.2782326,4263990.2167747,439,61360,61100,CHOSHI,JP,35.733333,140.85,35,44,N,140,51,E,158,97101/0,V,RN,F, , , ,Y, ,N,O,O, ,2,L,Y, , , , , , , , , ,Y, , , , , ,Y, , ,Y, ,Y, , , ,Y, , , ,Y, , , , , ,Y,Y,Y, , , ,Y,Y, , , , , , , 
15562464.8128996,4163881.14406429,440,61370,61100,TATEYAMA KO,JP,35,139.8,35,0,N,139,48,E,158,97120,V,CN,F, , , , , ,E,E,O, ,1, ,Y, , , , , , , , , , , , , , ,Y, , ,Y,Y, ,Y, , , ,Y, , , , , , , , , , , , , , , ,Y,Y,Y, , , , , ,S
788513.059785688,525650.973176382,441,46207,46120,OKRIKA,NG,4.716667,7.083333,4,43,N,7,5,E,123,57142,V,RN,F,Y,Y, ,Y, ,L,H, ,L,5,L, , , , ,Y,Y, , ,Y, ,Y,Y, ,Y, , ,Y,Y, , ,Y, , , , ,N, , ,Y, , , , , , , , , , , , ,Y,Y,Y, , , ,D, , 
3857220.35598693,3739269.26385839,442,45100,45060,ASHDOD,IL,31.816667,34.65,31,49,N,34,39,E,132,56067,S,CB,F,N,N,N,Y, , ,A,F,F,0,M,N,N,Y,N,Y,Y,Y, ,Y, ,Y,Y,Y, , , ,Y, ,Y,Y,Y,Y,Y, , ,Y,Y, ,Y,Y,Y, , ,Y,Y,Y,Y, , ,Y,Y,Y,Y,Y, , , ,B, ,M
779236.435552915,531236.062663228,443,46210,46120,PORT HARCOURT,NG,4.766667,7,4,46,N,7,0,E,123,57142,V,RN,F,Y,N,N,Y, ,L,F,L,L,2,L, , , , ,Y,Y,Y, ,Y,N,Y,Y, ,Y,Y, ,Y,Y,Y,Y,Y,Y, , , ,Y, , ,Y,Y,Y,Y, , , ,Y,Y,Y, , , ,Y,Y,Y,Y,N,N,B, ,M
2669812.45419201,3774254.3997542,444,45220,45200,MERSA TOBRUQ,LY,32.083333,23.983333,32,5,N,23,59,E,132,56161,S,CB,G,N,Y,N,Y, ,E,A,L, ,1,M,N, ,Y,N,Y,Y,Y, ,Y, ,Y, , , ,Y,N, , ,Y, ,Y,Y, , , ,Y,Y, ,Y, ,Y, , , , ,Y,Y,Y, , , ,Y,Y,Y,Y, , , , ,S
927662.42327728,469821.484281728,445,46225,46120,ANTAN OIL TERMINAL,NG,4.216667,8.333333,4,13,N,8,20,E,123,57160,S,OR,P, ,Y, ,Y, ,A,A, ,A,2,L,Y,Y, , ,Y,Y,Y, , ,N,N,Y, ,Y,Y, ,Y,Y, , , ,Y, , , ,Y,N, ,Y, , , , , , , ,Y, , , , ,N,N,N, , , ,N, , 
15571741.4371324,4213821.99711229,446,61372,61100,KISARAZU KO,JP,35.366667,139.883333,35,22,N,139,53,E,158,97141,V,CB,F,N,N,N,Y,Y,E,G,K, ,2,M, , ,Y,N,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y,N,Y,Y, , ,Y,Y, , , ,Y,N, ,N, ,Y,Y, , ,Y,Y,Y, , , , ,Y,Y,Y, ,N,N,C,M,S
925807.098430725,553580.528083744,447,46230,46120,CALABAR,NG,4.966667,8.316667,4,58,N,8,19,E,123,57164,V,RN,E,Y,N,N,Y, ,L,B,L,L,2,L,Y, , , ,Y,Y,Y, , , ,Y, , , ,Y,Y,Y,Y,Y, ,Y,Y, , , ,Y,Y, ,N,Y,Y, , , ,Y,Y,Y,Y, , , ,N,Y,Y,N,Y,Y,C,S, 
2521386.46646765,3864373.66276605,448,45240,45200,DARNAH,LY,32.766667,22.65,32,46,N,22,39,E,132,56160,V,CB,F,N,N,N,Y, ,K,F,K, ,1,M,Y, ,Y,N,Y,Y, , ,N, ,Y, , ,Y,Y, ,Y, , , , ,Y, , , ,Y, , ,N, ,Y, , , , ,Y,Y,Y, , , ,Y,Y,Y, , , ,N, ,S
15592150.0104445,4243439.10839097,449,61375,61100,CHIBA KO,JP,35.583333,140.066667,35,35,N,140,4,E,158,97151,S,CB,G,N,N,N,Y, ,E,A,F,C,2,M,Y, ,Y,N,Y,Y,Y, ,Y,N,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y, , , , ,Y, , ,Y,Y,Y,Y,Y,Y, , ,Y,Y, , , ,Y,Y,Y,Y, , ,A,L,S
2231955.79040514,3778634.70168355,450,45280,45200,BANGHAZI,LY,32.116667,20.05,32,7,N,20,3,E,132,56182,M,CB,G,N,N,N,Y, ,H,A,M,M,1,L,Y,Y,N,Y,Y,Y, , ,Y, ,Y,Y, ,Y,Y,N,Y,N,Y,Y,Y,Y, , , ,Y, , ,N, ,Y,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y,Y,Y,Y,B,S,S
1077943.7358482,451219.846693367,451,46280,46250,DOUALA,CM,4.05,9.683333,4,3,N,9,41,E,123,57161,M,RN,G,N,N,N,Y, ,L,J,H,H,3,L,Y, ,Y,Y,Y,Y,Y, ,Y, ,Y,Y,Y, ,Y, ,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y, , ,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,L,L
15582873.3862117,4254851.62450995,452,61378,61100,KATSUNAN KO,JP,35.666667,139.983333,35,40,N,139,59,E,158,97157,S,CB,G, , , ,Y, ,J,H,J,K,9,L, , ,Y,N,Y,Y,Y, , , ,Y, , , , , ,Y,Y, ,Y,Y,Y, , , ,Y, , , , , , , , , , , , , , , ,Y,Y, , , , , , ,S
951781.646282489,473542.285488954,453,46285,46250,KOLE OIL TERMINAL,CM,4.25,8.55,4,15,N,8,33,E,123,57160,V,OR,P,N,Y,N,Y,N, ,A, ,A,2,M,Y,Y, ,Y,Y,Y,N, , ,N,Y,Y,Y,Y, , ,Y,Y,Y, ,Y, ,Y, , ,Y,N, ,N, , , , , , , ,Y, , , , ,N,N,N, , , ,B, , 
2231955.79040514,3613284.07154915,454,45290,45200,EZ ZUEITINA,LY,30.85,20.05,30,51,N,20,3,E,132,56191,V,OR,N,N,Y,N,Y,N,D,A, ,L,0,L,Y,Y,Y,N,Y,Y, , ,Y, ,Y,Y, , ,Y,N,Y,N,Y, , ,Y, , , ,Y,N, ,N, , , , , , , , , , , , ,Y,N,N,N,N,N,D, , 
2181862.01954816,3557221.68462297,455,45295,45200,AL BURAYQAH,LY,30.416667,19.6,30,25,N,19,36,E,132,56192,S,CB,F,N,N,N,Y, , ,A,J,A,1,M,Y,Y,Y,N,Y,Y,Y, ,Y,N,Y,Y, , ,Y,N,Y,N,Y, ,Y,Y,Y, , ,Y, , ,N, ,Y,Y, ,Y,Y, ,Y,Y, ,N,N,N,N,N,N,N,N,N, , 
2066831.87906178,3570136.91583197,456,45296,45200,RAS   LANUF,LY,30.516667,18.566667,30,31,N,18,34,E,132,56195,V,OR,N,N,N,N,Y, ,F,A, ,A,0,M,Y, ,Y,N,Y,Y, , ,Y, ,Y,Y, ,Y, , ,Y,Y,Y, , ,Y, , , ,Y, , ,N, , , , , , , , , , , , ,N,N,N,N,N,N,N, , 
4181902.20413398,5955686.81689844,457,44010,43620,MARIUPOL,UA,47.083333,37.566667,47,5,N,37,34,E,BA24,55127,S,CB,G,Y,N,Y,Y,N,M,N,M, ,0,L,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y,Y,Y, ,Y,Y,Y, , ,Y,Y,Y,Y,Y, ,Y,Y,B,S,L
6514045.53625306,2708791.40768979,458,48255,48225,MINA AL FAHL,OM,23.633333,58.516667,23,38,N,58,31,E,172,62343,S,OR,P,N,N,N,Y,N, ,B, ,A,2,M,Y,Y, ,Y,Y,Y,Y,Y, , ,Y,Y, , ,Y, ,Y,Y, , , ,Y,Y, , ,Y,Y, ,Y, , , , , , , , , , , , ,Y,Y,Y,Y,Y,N,N, , 
2044567.98090312,3585221.49182691,459,45297,45200,AS SIDR,LY,30.633333,18.366667,30,38,N,18,22,E,132,56195,V,OR,P,N,N,N,Y,Y,A,A, ,A,1,L,Y, ,Y, ,Y,Y,Y, ,Y,N,N, , , , , ,Y,N,Y, , ,Y, , , ,Y,N, ,N,N,N,N, , , , , , , , , ,N,N,N,N,N,N,D, , 
6270997.98135441,2896229.79446711,460,48262,48260,FUJAYRAH HARBOR,AE,25.166667,56.333333,25,10,N,56,20,E,172,62366,S,CB,F,Y, ,N,Y,Y,G,A,G,E,3,L,Y,Y, , ,Y,Y,Y, , , ,Y,Y,Y, ,Y, ,Y,Y,Y, ,Y,Y,Y, , ,Y,Y, ,Y, ,Y,Y, , ,Y,Y, , , , ,Y,Y,Y,Y,Y, , ,C, , 
1087220.36008097,207833.152530107,461,46305,46300,BATA,GQ,1.866667,9.766667,1,52,N,9,46,E,123,57170,V,OR,P, ,Y, ,Y, ,J,J,G,J,2,L,Y, , , ,Y, ,Y, , , ,Y, , , , ,Y, , ,Y, ,Y,Y, , , ,Y, , ,N,Y,Y, , , , ,Y,Y,Y,Y, , ,N,Y,N,N,N,N,D, , 
15558754.1632065,4232038.46239887,462,61385,61100,KAWASAKI KO,JP,35.5,139.766667,35,30,N,139,46,E,158,97150/1,L,CB,G,N,N,N,Y,Y,J,E,G,A,4,M,Y, ,Y,N,Y,Y,Y,Y, ,N,Y,Y, ,Y,Y, ,Y,Y, ,Y,Y, ,Y, , ,Y, , ,Y,Y, , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, ,A,M,M
4335894.16639801,5974780.48214599,463,44060,44030,TAGANROG,RU,47.2,38.95,47,12,N,38,57,E,BA24,BA2234,V,CB,F,N,N,Y,Y,N,O,O,O, ,0,M, , ,Y,N,Y,Y,Y, ,Y, ,Y,Y,Y, , , ,Y, , ,Y,Y,Y, , , ,Y, , ,N,Y, ,Y, , ,Y, ,Y, , , , ,Y,Y, , ,Y,Y,C, , 
1693911.58490431,3811538.14679853,464,45320,45200,MISRATAH,LY,32.366667,15.216667,32,22,N,15,13,E,132,56220,V,OR,F,N,N,N, , ,H,H,J,J,1,L,N,Y,Y,N,Y,Y, , , , ,Y, , , , , ,Y,N,N, , ,Y, , , ,Y, , ,N,Y,Y,Y,Y,Y,Y, ,Y, , , , , ,Y,Y,N,N,N,C,M, 
15549477.5389738,4227481.5167145,465,61390,61100,YOKOHAMA KO,JP,35.466667,139.683333,35,28,N,139,41,E,158,97149,L,CB,G,Y,N,N,Y,Y,A,E,F,C,2,M,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,L,S
4421239.10933952,5969320.87181904,466,44070,44030,ROSTOV-NA-DONU,RU,47.166667,39.716667,47,10,N,39,43,E,BA24,BA2234,S,RB,G,N,N,Y,Y,Y,P,O,O, ,4,M, ,Y,Y,N,Y, ,Y, ,Y,N,Y, , , , , ,Y, , ,Y,Y,Y, , , ,Y, , ,N,Y,Y, , , ,Y,Y, , , , , ,Y,Y,Y,Y,Y,Y,C,S, 
1051969.18799644,42672.7898240238,467,46430,46410,LIBREVILLE,GA,0.383333,9.45,0,23,N,9,27,E,123,57182,M,OR,G,Y,Y,N,Y, ,P,L,P, ,2, ,Y, , ,Y,Y,Y,N, ,Y, ,Y, , ,Y, , ,Y, ,Y,Y, ,Y, , , ,Y, , ,N,Y,Y, , , ,Y,Y,Y,Y, , , ,Y,Y,Y,N,N,N,C, , 
6276563.95589408,2918795.85122995,468,48263,48260,KHAWR FAKKAN,AE,25.35,56.383333,25,21,N,56,23,E,172,62366,M,CN,F,N,N,N,N,N,H,A,F, ,3,L,Y, ,N,N,Y,Y,Y, ,Y,Y,Y,Y, , ,Y,Y,Y,Y,Y, ,Y,Y, , , ,Y,Y, ,Y, ,Y, , ,Y,Y,Y,Y,Y, , ,Y,Y,Y,Y,Y, , ,B, , 
15818499.6417242,6574258.34550982,469,61020,60840,MYS ROGATYY OKTYABRSKIY,RU,50.733333,142.1,50,44,N,142,6,E,155,96400,V,OR,P, , ,Y, , ,H,J,N, ,0, ,N, , , , , , , ,Y, , , , , , , , , , , , ,Y, , , ,Y, , , , , , , , , , , , , , , ,Y, , , , , ,D, , 
6239457.45896298,2997016.85183576,470,48264,48260,MINA SAQR,AE,25.983333,56.05,25,59,N,56,3,E,172,62392,V,CB,F,N,N,N,N, ,J,C,J, ,2,M,Y, ,Y,N,Y,Y,Y, , , ,Y,Y, , ,Y, ,Y, ,Y, , , , , , ,Y,Y, ,N,Y,Y, , , ,Y,Y,Y, , , ,Y, ,Y,Y,Y, , ,B, , 
1057535.1625361,31540.6509409183,471,46435,46410,PORT OWENDO,GA,0.283333,9.5,0,17,N,9,30,E,123,57182,S,OR,G, , , ,Y, ,J,K,J, ,2,L,Y, , , ,Y,Y,Y, , , ,Y, , , ,Y, ,Y, ,Y,Y,Y,Y, , , ,Y, , , ,Y,Y, , , ,Y, ,Y, , , , ,N,Y,Y,N, , ,C, ,S
4389698.58694809,5958411.9199898,472,44080,44030,AZOV,RU,47.1,39.433333,47,6,N,39,26,E,BA24,BA2234,V,RN,G,N,N,Y,Y,Y,P,O,O, ,0,M, , ,N,N,Y,Y,Y, , ,N,Y, , ,Y,Y,Y, , , ,Y,Y, , , , ,Y, , ,N, ,Y, , ,Y,Y,Y, , , , , ,Y,Y,Y,Y,Y,Y,C, ,M
6057635.62400064,2947565.84451667,473,48265,48260,FATEH OIL TERMINAL,AE,25.583333,54.416667,25,35,N,54,25,E,172,62498,V,OR,P,N,N,N,Y, ,A,A, ,A,2,L,Y,Y, , ,Y,Y,Y, , ,N, , ,Y, , ,Y,Y,Y,N, , ,Y,Y, , ,N,N, ,N, , , , , , ,Y, , , , , ,N,N,N,N,N,N,N, , 
979611.518980808,-77925.5821410694,474,46440,46410,PORT GENTIL,GA,-0.7,8.8,0,42,S,8,48,E,123,57201,M,CN,E,N,N,N,Y, ,G,H,K,H,2,L,Y, , ,N,Y,Y,Y,Y, ,N,Y, , , ,Y, ,Y, ,Y,Y,Y,Y,Y, , ,Y, , ,N,Y,Y,Y, , , ,Y,Y, , , , ,Y,Y,Y,Y,Y,N,N, , 
14402886.783803,4307503.47776433,475,60410,60315,POHANG,KR,36.05,129.383333,36,3,N,129,23,E,157,95167,S,OR,G,N,Y,N,Y, ,E,A,D,M,1,L,Y, ,Y, ,Y,Y,Y, , , ,Y,Y, ,Y,Y, ,Y, ,Y,Y,Y,Y, , , ,Y,Y, ,Y, ,Y, , , ,Y,Y,Y, , , , ,Y,Y,Y, , , ,C, , 
4259825.84768927,5898655.39066796,476,44090,44030,YEYSK,RU,46.733333,38.266667,46,44,N,38,16,E,BA24,BA2234,V,CB,G,N,N,Y,Y, ,O,O,O,O,0,M, , ,N,N,Y,Y,Y, ,Y,Y,Y, , , ,Y,Y,Y, , ,Y,Y, , , , ,Y, , ,N,Y,Y,Y, ,Y, ,Y,Y, , , , ,Y, ,N,N,N,N,C, , 
970334.894748035,-70503.7799394918,477,46445,46410,CAP LOPEZ,GA,-0.633333,8.716667,0,38,S,8,43,E,123,57201,V,OR,F,Y,Y,N,Y, ,A,A, ,A,2,L,Y, ,Y,N,Y,Y,Y, , ,Y,Y, , , ,Y, ,Y, , , ,Y, , , , , ,N,Y,N, , , , , , , , , , , , , ,Y,Y,Y,Y,Y,C, , 
5957448.08228669,2806301.27086315,478,48268,48260,MUBARRAZ OIL TERMINAL,AE,24.433333,53.516667,24,26,N,53,31,E,172,62407,S,OR,F, , , ,Y,Y,G,F, ,F,2,L,N,Y, , ,Y,Y,Y,Y,Y, ,N,Y,Y,Y, , ,Y, ,N, ,Y,Y, , , ,N,N, ,N, , , , , , , , , , , ,Y,N,N,N,Y,Y, ,B,M, 
14373201.5862582,4518389.91672743,479,60430,60315,MUKHO,KR,37.566667,129.116667,37,34,N,129,7,E,157,95162,V,CB,F,Y,N,N,Y, ,L,A,L, ,1,M, , ,Y,N,Y,Y,Y, , , ,Y,Y, ,Y, , ,Y, , , ,Y, , , , ,Y, , ,Y, ,Y, , , ,Y,Y,Y,N,N,N,N,Y,Y,Y, , , ,D, ,M
4157782.98112877,5676791.15121187,480,44140,44030,TEMRYUK,RU,45.35,37.35,45,21,N,37,21,E,BA24,55200,V,RN,F,N,Y,Y,Y,Y,O,P,O, ,0,M, , ,N,N,Y,Y,Y, , , ,Y, , , , , ,Y, , ,Y, , , , , ,Y,Y, ,N,Y,Y, , ,Y,Y,Y, , , , , ,Y,Y,Y,Y, , ,C, , 
6176376.41418013,2933173.87278022,481,48274,48260,AL HAMRIYAH LPG TERMINAL,AE,25.466667,55.483333,25,28,N,55,29,E,172,62512,S,CB,G, , , ,Y, ,G,F,G,G,1,L, ,Y, ,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , ,Y,Y, , ,Y, , , , ,Y,N, ,N, , , , , , , , , , , , ,N,N,N,N, , ,N, , 
992598.792906689,-163286.420141648,482,46446,46410,OGUENDJO TERMINAL,GA,-1.466667,8.916667,1,28,S,8,55,E,123,57200,S,OR,P, , , ,Y, ,B,A, ,A,0,L, ,Y, , ,Y,Y, , , ,Y,Y, ,Y,Y,Y,Y,Y,Y, , ,Y, , , , ,N,N, ,N, , , , , , , ,Y, , , , ,N,N,N,N, , ,N, , 
14315686.516015,4607717.759142,483,60435,60315,SOKCH'O HANG,KR,38.2,128.6,38,12,N,128,36,E,157,95169,V,CB,E, , , ,Y, ,L,L,L, ,0, , ,Y, , , , ,N, , , ,N, , ,Y, , , , ,Y, , ,Y, , , , , , , , , , , , , , , , , , , , ,Y, , , , ,A, , 
6155967.84086803,2908534.32882817,484,48275,48260,DUBAYY,AE,25.266667,55.3,25,16,N,55,18,E,172,62446,S,CB,G,N,N,N,Y, ,H,E,H,J,2,L,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,N,Y,Y, ,Y, ,Y,Y,Y, , , , ,Y,Y,Y,Y,Y,Y,A,L, 
1113194.90793274,-315533.851264297,485,46453,46410,GAMBA OIL TERMINAL,GA,-2.833333,10,2,50,S,10,0,E,123,57220,V,OR,P,Y,Y,N,Y, ,A,A, ,B,2,L,Y,Y,Y,N,Y,Y,Y, ,Y,Y,Y, , ,Y,Y,Y,Y, ,Y, , ,Y,Y, , ,N,N, ,N, , , , , , , , , , , , ,N,N,N,N,N,N,N, , 
4154072.33143566,5603173.36864072,486,44180,44030,ANAPA,RU,44.883333,37.316667,44,53,N,37,19,E,BA24,55200,V,OR,F,N,N,Y,Y, ,P,J,O, ,0,M, , ,N,N,Y,Y,Y, , , ,Y, ,Y,Y, , ,Y, ,Y,Y, , ,Y, , ,Y,Y, ,N,Y,Y, , , ,Y,Y, , , , , ,Y,Y, , , , ,N, ,S
14187669.1016027,4745573.33841097,487,60440,60438,WONSAN,KP,39.166667,127.45,39,10,N,127,27,E,157,95202,S,CN,G, , ,Y,Y, ,J,M,N, ,0,L,Y, ,Y, ,Y, ,Y, , , , , , , ,Y,Y, , , , ,Y, , , , ,Y, , , , ,Y,Y, , ,Y,Y, , , , , , ,Y, , , , ,C, ,M
6128137.96816971,2877791.88770133,488,48276,48260,MINA JABAL ALI,AE,25.016667,55.05,25,1,N,55,3,E,172,62464,L,CB,F, , , ,Y, ,F,B,J,G,1,L,N,Y,Y,Y,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y, ,Y,Y,Y, ,Y,Y, , , ,Y,Y, ,N, , , , , , , ,Y, , ,Y,Y,Y,Y,Y,Y,N,N,A, , 
5885090.41327106,2894180.0208017,489,48277,48260,JAZIRAT DAS,AE,25.15,52.866667,25,9,N,52,52,E,172,62449,V,OR,F, , , ,Y, ,B,A, ,A,2,M,N,N,Y,N,Y,Y,Y, , ,Y,Y,Y,Y,Y,N, ,Y,Y, , ,Y,Y,Y, , ,Y,N, ,N, , , , ,Y,Y,Y,Y, , , , ,N,N,N,N, , ,N, , 
1317280.64105374,-533097.849264346,490,46470,46455,POINTE NOIRE,CG,-4.783333,11.833333,4,47,S,11,50,E,123,57241,S,CB,G,N,N,N,Y, ,J,G,H,K,1,L,Y, ,Y,N,Y,Y,Y, ,Y,N,Y,Y, ,Y,Y, ,Y, ,Y,Y,Y,Y, , , ,Y,Y, ,N,Y, ,N, ,N,Y,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,B,S,L
4206021.42713919,5577026.19690347,491,44200,44030,NOVOROSSIYSK,RU,44.716667,37.783333,44,43,N,37,47,E,BA24,55128,L,CB,G,N,N,N,Y, ,H,J,K,A,1,M,Y, ,Y,N,Y,Y,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y, , ,Y,Y,Y,Y, , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,A,M,L
